"Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Segmentation"
"Male","Yes",31,"No","Marketing",NA,"Low",4,"B"
"Female","No",26,"No","Healthcare",1,"Low",NA,"B"
"Male","Yes",70,"No","Lawyer",NA,"Low",1,"B"
"Male","Yes",43,"No","Entertainment",NA,"Average",3,"B"
"Male","No",42,"No","Entertainment",1,"Low",3,"A"
"Male","No",28,"No","Doctor",1,"Low",1,"A"
"Male","No",38,"Yes","Artist",NA,"Low",1,"A"
"Male","Yes",41,"Yes","",0,"Low",2,"B"
"Female","No",42,"Yes","Entertainment",5,"Low",7,"A"
"Female","No",21,"No","Healthcare",1,"Low",7,"B"
"Male","Yes",38,"No","Artist",NA,"Average",2,"A"
"Female","No",27,"Yes","Healthcare",0,"Low",4,"B"
"Female","No",26,"Yes","Marketing",9,"Low",NA,"B"
"Female","No",27,"No","Engineer",0,"Low",6,"B"
"Female","No",25,"No","Marketing",8,"Low",5,"B"
"Male","Yes",87,"Yes","Lawyer",0,"High",2,"A"
"Male","No",27,"Yes","Healthcare",1,"Low",3,"B"
"Male","Yes",51,"Yes","Doctor",1,"Average",4,"A"
"Male","Yes",52,"No","Artist",0,"High",2,"A"
"Female","Yes",39,"Yes","Homemaker",9,"Low",1,"B"
"Male","Yes",41,"Yes","Artist",11,"High",2,"A"
"Female","No",25,"No","Engineer",1,"Low",1,"A"
"Female","No",38,"Yes","Engineer",1,"Low",1,"A"
"Female","No",43,"Yes","Entertainment",8,"Low",NA,"A"
"Male","No",22,"No","Marketing",0,"Low",4,"B"
"Female","No",31,"No","Marketing",0,"Low",3,"B"
"Female","Yes",38,"Yes","Engineer",3,"Low",2,"A"
"Female","Yes",42,"No","Entertainment",6,"Average",5,"A"
"Male","Yes",38,"No","Artist",10,"Average",4,"A"
"Male","Yes",77,"Yes","Artist",1,"Low",1,"A"
"Male","No",33,"No","Engineer",1,"Low",3,"B"
"Female","Yes",43,"No","Engineer",9,"Average",4,"A"
"Female","No",33,"Yes","Doctor",1,"Low",3,"A"
"Male","Yes",27,"Yes","Entertainment",0,"Average",2,"A"
"Male","No",21,"No","Healthcare",0,"Low",6,"B"
"Female","No",19,"No","Healthcare",NA,"Low",6,"B"
"Male","No",29,"Yes","Artist",9,"Low",3,"A"
"Male","Yes",46,"Yes","Artist",1,"Low",1,"B"
"Female","Yes",53,"No","Engineer",3,"Low",1,"A"
"Female","Yes",36,"No","Engineer",0,"Average",2,"A"
"Male","Yes",25,"Yes","Entertainment",1,"High",2,"B"
"Female","No",32,"No","Entertainment",NA,"Low",4,"B"
"Male","No",47,"Yes","Entertainment",4,"Low",1,"A"
"Female","Yes",26,"Yes","Entertainment",5,"Low",7,"B"
"Male","Yes",47,"No","Artist",0,"Low",4,"A"
"Female","Yes",69,"Yes","Artist",7,"Low",1,"A"
"Female","No",37,"Yes","Doctor",1,"Low",3,"B"
"Male","No",42,"Yes","Entertainment",3,"Low",2,"A"
"Female","No",43,"Yes","Engineer",NA,"Low",1,"A"
"Female","No",42,"Yes","Artist",NA,"Low",2,"A"
"Male","No",48,"Yes","Entertainment",0,"Low",3,"A"
"Male","No",18,"No","Healthcare",1,"Low",3,"B"
"Male","Yes",88,"Yes","Lawyer",NA,"Low",1,"A"
"Female","No",25,"Yes","Marketing",8,"Low",NA,"B"
"Male","Yes",37,"Yes","Artist",1,"Low",1,"A"
"Male","No",22,"No","Healthcare",9,"Low",4,"B"
"Male","",60,"No","Executive",6,"Average",2,"A"
"Female","No",27,"","Marketing",8,"Low",4,"B"
"Female","Yes",50,"Yes","",1,"Low",2,"A"
"Female","No",49,"Yes","",0,"Low",2,"B"
"Male","Yes",38,"Yes","Doctor",5,"Low",2,"A"
"Male","Yes",63,"Yes","Artist",9,"Low",1,"A"
"Female","No",42,"Yes","Homemaker",10,"Low",1,"A"
"Male","No",31,"No","Homemaker",14,"Low",1,"B"
"Male","Yes",69,"No","Doctor",NA,"Low",1,"A"
"Female","No",42,"Yes","Entertainment",1,"Low",3,"B"
"Male","Yes",39,"Yes","Artist",3,"Average",4,"A"
"Female","No",51,"Yes","Entertainment",1,"Low",1,"A"
"Female","No",43,"Yes","Artist",1,"Low",1,"A"
"Male","No",19,"No","Healthcare",0,"Low",3,"B"
"Female","No",25,"Yes","Doctor",3,"Low",1,"A"
"Female","No",89,"Yes","Lawyer",2,"Low",1,"B"
"Female","No",25,"No","Engineer",1,"Low",NA,"B"
"Male","Yes",29,"No","Healthcare",NA,"High",2,"B"
"Male","Yes",35,"Yes","Artist",1,"Average",4,"A"
"Male","No",18,"No","Healthcare",9,"Low",3,"B"
"Male","No",29,"No","Homemaker",11,"Low",3,"B"
"Female","Yes",52,"No","Artist",NA,"Average",4,"A"
"Female","No",43,"Yes","Artist",1,"Low",4,"A"
"Male","Yes",66,"Yes","Artist",0,"Low",5,"A"
"Female","Yes",67,"Yes","Lawyer",1,"Low",1,"A"
"Male","Yes",38,"No","Executive",1,"High",4,"B"
"Female","Yes",38,"No","Engineer",1,"Low",2,"A"
"Female","No",32,"Yes","Homemaker",10,"Low",1,"B"
"Female","No",42,"Yes","Homemaker",7,"Low",1,"A"
"Female","Yes",33,"Yes","Homemaker",NA,"High",2,"B"
"Female","Yes",30,"Yes","Engineer",8,"High",6,"B"
"Male","Yes",89,"No","Lawyer",0,"Low",NA,"A"
"Female","Yes",27,"Yes","Doctor",1,"Low",2,"B"
"Female","No",25,"No","Marketing",1,"Low",2,"B"
"Female","No",19,"No","Healthcare",4,"Low",5,"B"
"Female","No",27,"Yes","Marketing",12,"Low",3,"A"
"Male","Yes",61,"Yes","Healthcare",1,"Low",2,"A"
"Male","No",20,"No","Healthcare",0,"Low",4,"B"
"Male","Yes",36,"Yes","Homemaker",5,"Low",1,"B"
"Male","Yes",56,"Yes","Lawyer",NA,"Low",3,"B"
"Male","No",20,"No","Healthcare",1,"Low",4,"B"
"Male","No",31,"Yes","Marketing",0,"Low",2,"B"
"Female","Yes",30,"No","Engineer",NA,"Average",3,"B"
"Female","No",52,"Yes","Lawyer",4,"Low",1,"A"
"Male","Yes",30,"No","Entertainment",1,"Average",3,"A"
"Male","Yes",55,"No","Entertainment",1,"Low",3,"A"
"Male","No",38,"Yes","Artist",8,"Low",1,"A"
"Male","Yes",39,"Yes","Healthcare",1,"Low",3,"B"
"Male","Yes",30,"No","Entertainment",11,"Low",2,"B"
"Male","Yes",40,"Yes","Artist",0,"High",NA,"A"
"Male","No",38,"Yes","Entertainment",1,"Low",2,"A"
"Male","No",25,"No","Healthcare",1,"Low",5,"B"
"Male","Yes",53,"Yes","Artist",3,"High",3,"B"
"Female","No",27,"No","Healthcare",0,"Low",4,"A"
"Male","No",33,"No","Healthcare",0,"Low",7,"B"
"Male","Yes",67,"No","Executive",NA,"High",2,"A"
"Male","Yes",61,"Yes","Entertainment",6,"Average",2,"A"
"Female","Yes",47,"No","Engineer",0,"Low",1,"A"
"Male","Yes",40,"No","Engineer",2,"Average",NA,"B"
"Male","Yes",32,"Yes","Entertainment",1,"Average",2,"A"
"Female","Yes",40,"No","Homemaker",9,"Average",5,"A"
"Male","Yes",84,"No","Lawyer",0,"Low",1,"A"
"Male","No",27,"No","Entertainment",NA,"Low",1,"B"
"Male","Yes",32,"Yes","Artist",1,"Low",2,"B"
"Male","",32,"Yes","Healthcare",8,"High",5,"B"
"Female","Yes",47,"Yes","Lawyer",2,"High",4,"B"
"Female","No",31,"No","Homemaker",8,"Low",1,"B"
"Male","",20,"No","Healthcare",0,"Low",2,"B"
"Female","No",30,"Yes","Artist",9,"Low",5,"A"
"Male","No",23,"No","Healthcare",1,"Low",3,"B"
"Male","Yes",42,"No","Entertainment",8,"Low",2,"A"
"Female","Yes",48,"Yes","Engineer",0,"High",5,"A"
"Male","Yes",43,"Yes","Executive",6,"High",3,"A"
"Male","No",28,"Yes","Healthcare",0,"Low",5,"B"
"Female","Yes",62,"Yes","Lawyer",1,"Low",3,"A"
"Male","Yes",43,"Yes","Artist",1,"Average",3,"A"
"Female","No",32,"No","Engineer",9,"Low",4,"A"
"Male","Yes",39,"Yes","Artist",0,"Low",4,"A"
"Female","No",35,"Yes","Artist",1,"Low",1,"A"
"Female","Yes",85,"Yes","Artist",1,"Low",NA,"A"
"Female","No",35,"Yes","Entertainment",7,"Low",2,"A"
"Female","No",33,"Yes","Healthcare",1,"Low",1,"B"
"Male","No",21,"No","Healthcare",1,"Low",3,"B"
"Female","No",37,"Yes","Artist",1,"Low",1,"A"
"Female","No",26,"","Healthcare",0,"Low",7,"B"
"Female","Yes",33,"Yes","Engineer",9,"Low",2,"B"
"Male","No",25,"Yes","Artist",1,"Low",3,"A"
"Male","No",32,"Yes","Healthcare",8,"Low",NA,"B"
"Male","No",62,"Yes","Artist",0,"Low",NA,"A"
"Male","No",43,"No","Engineer",1,"Low",NA,"B"
"Female","No",40,"No","Marketing",NA,"Low",NA,"B"
"Male","Yes",40,"Yes","Artist",0,"Average",3,"A"
"Male","Yes",43,"Yes","Entertainment",0,"Low",2,"A"
"Female","Yes",37,"Yes","Marketing",9,"Low",1,"A"
"Male","No",26,"Yes","Doctor",1,"Low",2,"A"
"Male","No",26,"Yes","Artist",10,"Low",5,"B"
"Male","No",21,"No","Healthcare",1,"Low",5,"B"
"Male","Yes",27,"Yes","Doctor",9,"Average",3,"B"
"Male","Yes",35,"No","Entertainment",1,"Low",NA,"A"
"Female","No",30,"Yes","Healthcare",13,"Low",NA,"B"
"Male","Yes",84,"No","Lawyer",1,"Low",1,"A"
"Female","No",41,"No","Engineer",9,"Low",1,"A"
"Male","No",19,"Yes","Marketing",NA,"Low",4,"B"
"Female","Yes",59,"Yes","Engineer",0,"Low",1,"B"
"Male","No",25,"Yes","Entertainment",7,"Low",3,"A"
"Male","No",42,"Yes","Artist",1,"Low",1,"A"
"Female","No",29,"No","Entertainment",9,"Low",4,"B"
"Male","Yes",47,"","Healthcare",NA,"Average",4,"B"
"Female","No",23,"No","Healthcare",1,"Low",3,"B"
"Female","Yes",33,"Yes","Healthcare",NA,"Average",2,"A"
"Female","No",23,"No","Healthcare",1,"Low",3,"B"
"Male","No",42,"Yes","Entertainment",1,"Low",8,"A"
"Female","No",33,"No","Healthcare",1,"Low",6,"A"
"Male","No",28,"No","Executive",9,"Low",4,"B"
"Female","No",19,"No","Healthcare",1,"Low",4,"B"
"Female","No",21,"No","Marketing",2,"Low",2,"B"
"Female","Yes",87,"Yes","Lawyer",NA,"High",2,"A"
"Female","No",31,"Yes","Homemaker",8,"Low",1,"B"
"Female","Yes",83,"Yes","Lawyer",1,"Low",1,"A"
"Female","No",22,"No","Healthcare",0,"Low",NA,"B"
"Female","Yes",69,"No","Engineer",0,"Average",4,"A"
"Male","Yes",70,"Yes","Entertainment",0,"High",2,"A"
"Male","No",21,"No","Healthcare",1,"Low",6,"B"
"Male","No",19,"No","Healthcare",7,"Low",4,"B"
"Male","Yes",28,"No","Doctor",5,"Low",2,"B"
"Female","Yes",29,"No","Marketing",NA,"Low",NA,"B"
"Male","Yes",53,"Yes","Doctor",1,"Low",NA,"A"
"Male","Yes",40,"No","Artist",NA,"Average",2,"A"
"Female","No",48,"No","Engineer",12,"Low",1,"B"
"Female","Yes",29,"Yes","Artist",4,"Low",2,"B"
"Female","Yes",82,"No","Lawyer",0,"High",2,"A"
"Female","Yes",50,"Yes","Entertainment",4,"Low",2,"A"
"Male","No",40,"Yes","Artist",1,"Low",2,"A"
"Male","No",18,"No","Healthcare",6,"Low",4,"B"
"Female","No",32,"Yes","Artist",NA,"Low",1,"A"
"Male","Yes",40,"No","Engineer",3,"Low",1,"A"
"Female","Yes",40,"No","Homemaker",2,"Average",2,"A"
"Male","Yes",65,"No","Doctor",1,"Low",1,"B"
"Male","No",37,"Yes","Engineer",1,"Low",1,"B"
"Female","Yes",30,"No","Homemaker",NA,"Average",2,"A"
"Male","Yes",69,"No","Doctor",8,"Low",2,"A"
"Female","No",19,"No","Healthcare",0,"Low",2,"B"
"Male","No",18,"No","Healthcare",0,"Low",4,"B"
"Female","No",35,"Yes","Artist",NA,"Low",1,"A"
"Male","No",49,"No","Healthcare",NA,"Low",1,"B"
"Male","No",30,"Yes","Healthcare",NA,"Low",1,"B"
"Male","No",23,"No","Artist",1,"Low",4,"B"
"Female","Yes",42,"Yes","Doctor",0,"Average",4,"A"
"Male","Yes",40,"Yes","Healthcare",1,"Low",3,"B"
"Male","No",45,"Yes","Artist",0,"Low",1,"A"
"Female","Yes",60,"No","Engineer",0,"Low",2,"A"
"Male","Yes",49,"No","Executive",11,"High",4,"A"
"Male","Yes",40,"Yes","Entertainment",8,"Low",2,"B"
"Male","No",19,"No","Healthcare",8,"Low",3,"B"
"Male","Yes",37,"Yes","Entertainment",3,"Low",1,"A"
"Female","No",42,"Yes","Marketing",NA,"Low",3,"B"
"Male","Yes",26,"No","Artist",1,"Low",4,"A"
"Male","Yes",32,"No","Executive",1,"High",5,"B"
"Male","Yes",51,"Yes","Artist",1,"Low",1,"A"
"Male","Yes",73,"No","Lawyer",1,"Low",1,"B"
"Female","No",30,"No","Engineer",1,"Low",NA,"A"
"Male","No",42,"Yes","Healthcare",8,"Low",3,"B"
"Male","No",30,"Yes","Healthcare",9,"Low",1,"B"
"Female","Yes",46,"No","Homemaker",9,"Low",1,"A"
"Female","Yes",68,"","Lawyer",0,"Low",1,"A"
"Female","Yes",38,"No","Engineer",9,"Average",4,"A"
"Female","No",28,"No","Entertainment",1,"Low",2,"A"
"Female","Yes",71,"No","",1,"Low",1,"A"
"Female","Yes",48,"No","Marketing",0,"Average",2,"B"
"Male","Yes",68,"No","Lawyer",NA,"High",NA,"B"
"Male","No",28,"Yes","Artist",9,"Low",2,"A"
"Female","No",38,"Yes","Entertainment",0,"Low",1,"A"
"Male","No",36,"Yes","Entertainment",1,"Low",2,"A"
"Female","No",27,"No","Artist",NA,"Low",4,"B"
"Female","No",27,"No","Homemaker",9,"Low",1,"A"
"Male","Yes",69,"No","Lawyer",NA,"High",2,"B"
"Female","Yes",80,"Yes","Lawyer",0,"High",NA,"A"
"Male","",59,"Yes","Entertainment",NA,"Average",4,"A"
"Male","Yes",50,"","Executive",4,"Average",9,"B"
"Female","Yes",77,"No","Lawyer",NA,"High",2,"A"
"Male","No",26,"Yes","Healthcare",5,"Low",5,"B"
"Male","No",33,"Yes","Healthcare",9,"Low",5,"B"
"Male","No",56,"No","Marketing",1,"Low",2,"B"
"Female","No",25,"No","Doctor",2,"Low",1,"B"
"Male","Yes",36,"Yes","Healthcare",3,"Low",3,"B"
"Male","No",21,"No","Healthcare",1,"Low",4,"B"
"Male","Yes",46,"Yes","Artist",0,"Low",2,"A"
"Male","No",33,"Yes","Artist",NA,"Low",2,"A"
"Male","No",26,"Yes","Healthcare",1,"Low",3,"B"
"Female","Yes",37,"Yes","Engineer",0,"High",2,"A"
"Female","No",38,"Yes","Entertainment",0,"Low",2,"B"
"Male","No",20,"No","Healthcare",7,"Low",3,"B"
"Female","No",23,"No","Healthcare",0,"Low",6,"B"
"Female","",30,"Yes","Doctor",0,"Low",3,"A"
"Female","Yes",78,"Yes","Lawyer",6,"Low",1,"A"
"Male","Yes",61,"No","Artist",NA,"Low",2,"A"
"Female","No",22,"No","Doctor",11,"Low",4,"B"
"Male","",43,"No","Executive",NA,"Average",3,"A"
"Male","Yes",51,"No","Entertainment",1,"Low",3,"A"
"Male","No",31,"No","Healthcare",0,"Low",NA,"B"
"Female","No",27,"No","Engineer",1,"Low",7,"A"
"Male","Yes",32,"Yes","Healthcare",6,"Low",2,"B"
"Female","No",22,"No","Healthcare",2,"Low",3,"B"
"Male","No",30,"Yes","Artist",0,"Low",4,"A"
"Female","No",30,"Yes","Healthcare",9,"Low",1,"B"
"Female","No",36,"No","Engineer",0,"Low",1,"A"
"Male","Yes",50,"","Artist",1,"Average",4,"A"
"Male","Yes",29,"Yes","Artist",0,"Low",5,"A"
"Female","No",18,"No","Healthcare",2,"Low",5,"B"
"Female","Yes",61,"No","Marketing",NA,"Average",NA,"B"
"Male","Yes",83,"No","Lawyer",1,"Low",1,"A"
"Female","Yes",41,"No","Engineer",0,"Average",4,"A"
"Female","No",40,"Yes","Engineer",9,"Low",1,"A"
"Male","No",21,"No","Healthcare",3,"Low",3,"B"
"Male","No",18,"No","Healthcare",0,"Low",2,"B"
"Male","No",22,"No","Healthcare",NA,"Low",4,"B"
"Male","No",47,"Yes","Engineer",1,"Low",2,"B"
"Male","No",21,"No","Healthcare",2,"Low",4,"B"
"Male","No",25,"No","Doctor",4,"Low",NA,"B"
"Male","Yes",38,"No","Engineer",0,"High",6,"A"
"Female","Yes",35,"No","Engineer",0,"High",1,"A"
"Female","No",30,"Yes","Entertainment",9,"Low",3,"B"
"Female","No",30,"No","Doctor",3,"Low",4,"A"
"Male","No",28,"Yes","Healthcare",1,"Low",3,"B"
"Female","No",53,"Yes","Entertainment",0,"Low",1,"A"
"Male","Yes",31,"No","Entertainment",1,"Low",6,"B"
"Male","No",28,"No","",1,"Low",1,"B"
"Female","No",25,"No","Marketing",1,"Low",2,"A"
"Female","No",51,"Yes","Artist",0,"Low",1,"A"
"Male","Yes",32,"No","Entertainment",2,"Low",2,"A"
"Male","",40,"Yes","Artist",1,"Low",1,"A"
"Male","Yes",41,"No","Entertainment",0,"Average",4,"A"
"Male","No",23,"No","Healthcare",0,"Low",2,"B"
"Male","Yes",49,"Yes","Artist",1,"Low",2,"A"
"Female","Yes",30,"Yes","Healthcare",0,"Average",4,"B"
"Female","Yes",25,"No","Homemaker",8,"Average",2,"B"
"Female","Yes",36,"Yes","Homemaker",1,"Average",3,"B"
"Female","No",47,"Yes","Entertainment",1,"Low",1,"A"
"Male","Yes",57,"Yes","Artist",0,"Low",1,"B"
"Female","No",19,"No","Healthcare",NA,"Low",NA,"B"
"Male","",19,"No","Healthcare",0,"Low",3,"B"
"Male","Yes",37,"Yes","Artist",0,"Low",4,"A"
"Female","No",22,"No","Marketing",1,"Low",2,"B"
"Male","No",32,"Yes","Doctor",0,"Low",4,"B"
"Male","No",23,"No","Healthcare",2,"Low",3,"B"
"Male","No",18,"No","Healthcare",2,"Low",3,"B"
"Male","No",45,"Yes","Artist",0,"Low",4,"A"
"Female","Yes",42,"Yes","Engineer",1,"Average",4,"A"
"Male","Yes",32,"Yes","Doctor",9,"Average",3,"A"
"Male","Yes",41,"No","Doctor",0,"Average",2,"A"
"Female","No",19,"No","Healthcare",3,"Low",3,"B"
"Female","No",29,"No","Marketing",2,"Low",3,"B"
"Female","Yes",38,"Yes","Doctor",0,"Average",2,"A"
"Male","No",31,"Yes","Entertainment",1,"Low",3,"A"
"Male","No",23,"No","Healthcare",0,"Low",4,"B"
"Male","No",45,"Yes","Entertainment",6,"Low",2,"A"
"Male","Yes",26,"Yes","Healthcare",6,"Low",2,"B"
"Male","No",23,"No","Healthcare",1,"Low",5,"B"
"Male","Yes",61,"No","Marketing",1,"Average",4,"B"
"Male","No",29,"No","Doctor",1,"Low",5,"B"
"Female","Yes",69,"Yes","Engineer",1,"Low",1,"A"
"Female","No",21,"No","Healthcare",1,"Low",4,"B"
"Female","Yes",49,"No","Engineer",1,"Average",4,"A"
"Female","Yes",81,"Yes","Lawyer",1,"High",2,"A"
"Male","No",29,"No","Artist",0,"Low",5,"A"
"Male","Yes",50,"Yes","Entertainment",1,"Low",1,"A"
"Female","Yes",66,"No","Engineer",0,"Average",2,"A"
"Male","Yes",82,"Yes","Lawyer",0,"High",2,"B"
"Female","Yes",39,"No","Artist",0,"Average",4,"A"
"Male","Yes",49,"Yes","Doctor",NA,"Average",2,"A"
"Female","Yes",28,"No","",NA,"Average",3,"B"
"Male","No",35,"Yes","Artist",9,"Low",2,"A"
"Male","Yes",26,"No","Artist",0,"Low",2,"A"
"Female","Yes",61,"No","Lawyer",0,"High",3,"B"
"Male","Yes",60,"Yes","",0,"Low",2,"B"
"Female","No",25,"Yes","Artist",13,"Low",1,"A"
"Male","No",35,"Yes","Artist",0,"Low",2,"A"
"Male","No",19,"No","Healthcare",0,"Low",6,"B"
"Female","No",38,"Yes","Healthcare",NA,"Low",1,"A"
"Male","No",18,"No","Healthcare",0,"Low",3,"B"
"Female","Yes",36,"Yes","Entertainment",8,"Low",1,"A"
"Male","No",53,"Yes","Entertainment",1,"Low",3,"A"
"Male","No",59,"Yes","Entertainment",0,"Low",1,"A"
"Male","No",35,"","",0,"Low",NA,"B"
"Female","Yes",31,"No","Artist",0,"Low",3,"A"
"Male","No",22,"No","Healthcare",0,"Low",3,"B"
"Male","Yes",28,"No","Executive",0,"High",4,"A"
"Female","No",27,"Yes","Healthcare",9,"Low",1,"B"
"Female","Yes",53,"Yes","Artist",1,"Average",3,"A"
"Male","",20,"No","Healthcare",1,"Low",3,"B"
"Male","Yes",28,"No","Entertainment",9,"High",4,"B"
"Female","No",31,"No","Healthcare",0,"Low",5,"B"
"Male","Yes",79,"No","Entertainment",1,"Low",1,"B"
"Female","No",30,"No","Homemaker",3,"Low",NA,"B"
"Male","No",33,"Yes","Healthcare",3,"Low",2,"B"
"Female","No",19,"Yes","Artist",0,"Low",2,"A"
"Male","No",22,"No","Healthcare",0,"Low",4,"B"
"Male","Yes",41,"Yes","Artist",0,"Average",3,"B"
"Male","",32,"Yes","Healthcare",1,"Low",1,"B"
"Female","Yes",37,"No","Engineer",NA,"Average",9,"A"
"Female","No",28,"Yes","Healthcare",8,"Low",3,"B"
"Male","No",23,"No","Healthcare",1,"Low",3,"B"
"Male","Yes",81,"No","Executive",0,"Low",1,"B"
"Male","Yes",82,"No","Executive",1,"Low",1,"B"
"Female","No",43,"Yes","Engineer",9,"Low",1,"A"
"Female","No",29,"No","Homemaker",1,"Low",NA,"A"
"Female","No",38,"Yes","Engineer",0,"Low",3,"B"
"Female","No",36,"Yes","Engineer",7,"Low",3,"B"
"Male","No",25,"Yes","Healthcare",0,"Low",NA,"B"
"Female","No",36,"Yes","Artist",13,"Low",1,"B"
"Male","No",19,"No","Healthcare",6,"Low",8,"B"
"Male","No",31,"Yes","Healthcare",NA,"Low",4,"B"
"Female","No",28,"Yes","Artist",9,"Low",1,"A"
"Male","Yes",74,"Yes","Lawyer",1,"Low",1,"B"
"Female","No",18,"No","Healthcare",12,"Low",3,"B"
"Male","No",25,"No","Entertainment",0,"Low",3,"A"
"Male","No",20,"No","Healthcare",7,"Low",4,"B"
"Male","Yes",68,"No","Entertainment",1,"Low",1,"B"
"Male","Yes",69,"Yes","Artist",0,"Low",1,"B"
"Male","No",31,"Yes","Entertainment",0,"Low",5,"B"
"Male","No",25,"Yes","Healthcare",8,"Low",3,"B"
"Male","No",23,"No","Healthcare",0,"Low",5,"B"
"Female","No",21,"No","Healthcare",5,"Low",5,"B"
"Female","No",40,"No","Marketing",1,"Low",1,"B"
"Male","No",27,"No","Healthcare",0,"Low",1,"B"
"Male","No",32,"Yes","Healthcare",1,"Low",NA,"B"
"Male","No",26,"Yes","Artist",8,"Low",1,"B"
"Male","No",32,"No","Executive",0,"Low",2,"B"
"Female","No",39,"No","Healthcare",4,"Low",3,"B"
"Female","Yes",59,"No","Artist",3,"Average",4,"A"
"Female","Yes",36,"Yes","Homemaker",9,"Low",2,"A"
"Female","Yes",29,"Yes","Engineer",1,"Low",2,"B"
"Female","Yes",43,"Yes","Artist",5,"Average",2,"A"
"Male","Yes",35,"Yes","Entertainment",1,"Low",2,"A"
"Male","No",33,"No","Engineer",2,"Low",4,"B"
"Male","Yes",28,"Yes","Healthcare",8,"High",2,"A"
"Female","No",19,"No","Doctor",6,"Low",2,"A"
"Female","No",28,"Yes","Artist",3,"Low",4,"B"
"Female","Yes",40,"No","Doctor",2,"Average",2,"B"
"Male","Yes",66,"No","Marketing",1,"Low",4,"B"
"Male","Yes",35,"No","Engineer",NA,"Average",7,"A"
"Male","Yes",33,"Yes","Artist",NA,"Low",2,"A"
"Female","No",19,"No","Healthcare",0,"Low",4,"B"
"Male","Yes",28,"No","Executive",1,"High",3,"B"
"Male","Yes",85,"Yes","Artist",1,"Low",1,"A"
"Female","Yes",55,"Yes","Engineer",1,"Low",1,"A"
"Male","No",30,"Yes","Doctor",0,"Low",5,"A"
"Female","No",23,"No","Marketing",0,"Low",4,"B"
"Male","No",19,"No","Healthcare",NA,"Low",4,"B"
"Male","Yes",30,"No","Healthcare",1,"Average",4,"B"
"Female","No",27,"No","",12,"Low",3,"B"
"Female","No",28,"No","Homemaker",8,"Low",NA,"B"
"Female","Yes",35,"Yes","Homemaker",9,"Average",2,"A"
"Female","No",40,"Yes","Homemaker",9,"Low",1,"B"
"Male","Yes",76,"Yes","Lawyer",8,"High",2,"A"
"Male","Yes",62,"No","Engineer",1,"Low",5,"B"
"Male","Yes",38,"Yes","Entertainment",NA,"Average",4,"B"
"Female","No",32,"Yes","Doctor",8,"Low",1,"B"
"Male","No",26,"No","Doctor",0,"Low",6,"B"
"Male","Yes",31,"Yes","Entertainment",5,"Average",3,"A"
"Female","No",50,"Yes","Healthcare",NA,"Low",1,"B"
"Female","Yes",41,"No","Doctor",0,"Average",9,"B"
"Female","Yes",47,"No","",1,"Low",1,"A"
"Male","No",31,"No","Healthcare",3,"Low",9,"B"
"Female","No",18,"No","Healthcare",0,"Low",6,"B"
"Female","No",33,"No","Doctor",0,"Low",4,"B"
"Male","No",27,"Yes","Healthcare",1,"Low",5,"B"
"Female","Yes",43,"No","Engineer",9,"Average",4,"A"
"Female","No",36,"Yes","Artist",9,"Low",3,"A"
"Female","Yes",79,"Yes","Lawyer",1,"Low",1,"B"
"Female","No",48,"Yes","Marketing",0,"Low",1,"A"
"Female","Yes",67,"No","Lawyer",1,"High",4,"B"
"Male","No",27,"No","Healthcare",0,"Low",4,"B"
"Female","Yes",47,"Yes","Entertainment",3,"Average",3,"A"
"Female","No",32,"Yes","Entertainment",1,"Low",5,"B"
"Female","Yes",89,"No","Lawyer",1,"High",2,"B"
"Female","Yes",30,"No","Entertainment",3,"High",2,"A"
"Male","Yes",79,"No","Lawyer",8,"High",2,"A"
"Male","No",36,"Yes","Doctor",1,"Low",1,"A"
"Male","No",36,"No","Marketing",NA,"Low",4,"B"
"Female","No",27,"No","Healthcare",9,"Low",5,"A"
"Female","Yes",33,"Yes","Doctor",8,"High",2,"B"
"Male","Yes",77,"Yes","Lawyer",1,"High",2,"A"
"Female","No",31,"Yes","Healthcare",1,"Low",3,"B"
"Male","No",23,"No","Engineer",0,"Low",4,"B"
"Male","Yes",38,"Yes","Executive",0,"High",6,"A"
"Male","No",22,"No","Healthcare",1,"Low",5,"B"
"Female","Yes",63,"No","Marketing",NA,"Average",3,"A"
"Male","No",60,"No","Entertainment",0,"Low",1,"A"
"Male","No",43,"No","Executive",0,"Low",5,"A"
"Male","Yes",56,"No","Artist",0,"Average",2,"A"
"Female","Yes",28,"Yes","Doctor",1,"Average",2,"A"
"Female","No",32,"No","Healthcare",7,"Low",4,"B"
"Male","Yes",61,"No","Engineer",0,"Low",3,"A"
"Male","No",19,"No","Healthcare",3,"Low",5,"B"
"Male","No",50,"Yes","Marketing",3,"Low",4,"B"
"Male","Yes",66,"No","Executive",1,"High",2,"B"
